	title	label
7165	Scalable scheduling policy design for open soft real-time systems	2
7166	Design of a reliable communication system for grid-style traffic light networks	1
7167	Defects of the POSIX sporadic server and how to correct them	0
7168	Reservation-based interrupt scheduling	0
7169	Selecting server parameters for predictable runtime monitoring	0
7170	Studying the applicability of the scratchpad memory management unit	0
7171	Embedded virtual machines for robust wireless control and actuation	1
7172	Optimal task scheduling by removing inter-core communication overhead for streaming applications on MPSoC	0
7173	Energy-optimal batching periods for asynchronous multistage data processing on sensor nodes: Foundations and an mPlatform case study	0
7174	An efficient algorithm for real-time divisible load scheduling	2
7175	An improved global EDF schedulability test for uniform multiprocessors	2
7176	Scheduling suspendable, pipelined tasks with non-preemptive sections in soft real-time multiprocessor systems	2
7177	Middleware for resource-aware deployment and configuration of fault-tolerant real-time systems	0
7178	DFR-EDF: A unified energy management framework for real-time systems	0
7179	Exploiting slack time for Just-in-Time Scheduling in wireless sensor networks	1
7181	Service-oriented development of fault tolerant communicating systems: Refinement approach	0
7187	Modeling and Verification of Real-Time Systems: Formalisms and Software Tools	0
7195	Embedded hardware low cost JPEG 2000 video coding system	4
7196	Generating process network communication infrastructure for custom multi-core platforms	1
7197	Real time stochastic scheduling in broadcast systems with decentralized data storage	3
7198	Controlling a large CPU farm using industrial tools	4
7199	First release of data acquisition backbone core	1
7200	The EUDET pixel telescope data acquisition system	0
7201	High-speed data-injection for data-flow verification at LHCb	1
7202	Functionality of DAQ-Middleware	0
7203	A slice-based data acquisition system for long duration discharges of EAST	0
7204	The commissioning of the CMS ECAL detector with cosmics and first LHC beams	0
7205	Custom DAQ module for timing and energy measurements for J-Parc E14	0
7206	Electronics of the Atlas Liquid Argon calorimeter and its precision calibration	0
7207	TOF clock system for BES III	0
7208	ITER CODAC status and implementation plan	0
7209	The design of 1Gsps real-time sampling system for transient pulsed signal	0
7210	10G-Ethernet prototyping for 2-D X-Ray detectors at the XFEL	0
7211	A general purpose DAQ system for the ILC Time Projection Chamber	0
7212	The ATLAS trigger system	0
7213	Comparing the performance of EPICS channel access with a new implementation based on ice (the internet communications engine)	0
7214	Performance study of a DWDM link with real-time characteristics	0
7215	Online selection of π0(η) → γγ decays and the potential for intercalibrating the CMS barrel electromagnetic calorimeter	0
7216	The ALICE detector control system	0
7217	An FPGA computing demo core for space charge simulation	0
7218	The digital algorithm processors for the ATLAS Level-1 Calorimeter Trigger	0
7219	Analysis of the ATLAS RPCs ROD timing performance with an embedded microprocessor	4
7220	Trigger algorithm development on FPGA-based Compute Nodes	4
7221	ATCA control system hardware for the plasma vertical stabilization in the JET tokamak	4
7222	ATCA fast data acquisition and processing system for JET gamma-ray cameras upgrade diagnostic	0
7223	The ALICE data quality monitoring system	0
7224	A new concept for experiment program planning for the fusion experiment Wendelstein 7-X	0
7225	The design and initial testing of the beam phase and energy measurement system for DTL in the proton accelerator of CSNS	0
7226	Electronics of BESIII TOF monitor system	0
7227	Application of ATCA in trigger and DAQ system for experimental physics	0
7228	Commissioning of the new electronics and online system for the Super-Kamiokande experiment	0
7229	Upgrade of the EAST central timing system	1
7230	The data acquisition and calibration system for the ATLAS Semiconductor Tracker	0
7231	Handling online information in the LHCb experiment	0
7232	Design of a low power high speed auto-zeroed column-level ADC for data readout of CMOS APS based vertex detector	0
7233	Firmware upgrade for the data acquisition system of the LabPET™ small animal PET scanner	4
7234	A new statistics-based online baseline restorer (SOBLR) for a high count-rate fully digital system	0
7235	Parallel computer with 10GBit data links	1
7236	The LHCb readout system and real-time event management	1
7237	Fast control system in BESIII experiment	0
7238	Data acquisition system for multi-channel gas detector	0
7239	Position sensing using pico-second timing with micro-channel plate devices and waveform sampling	0
7241	Control and monitoring system for the HADES RPC detector	4
7242	Experience on a serial-bus based fast readout control system at Belle	1
7243	Trigger system for industrial CT	0
7244	LHCb silicon tracker DAQ and DCS online systems	4
7245	Emulating the GLink chip-set with FPGA serial transceivers in the ATLAS Level-1 Muon trigger	0
7246	A 64 channels 14-bit 50 MS/sec data acquisition card with real time processing in VME form factor	0
7247	The ALICE DAQ storage system: An analysis of the impact on the performance of the configuration parameters and of the load of concurrent streams	1
7248	Commercial-Off-the-Shelf DC-DC converters for high energy physics detectors for the sLHC upgrade	0
7249	Design of the real-time data acquisition and transmission system for the Qinghai-Tibet Railway particular detection ground penetrating radar	0
7250	Overview of the T2K fine grained detector data acquisition at J-Parc	0
7251	WebScope: A new tool for fusion data analysis and visualization	0
7252	Continuous and real-time data acquisition embedded system for EAST	0
7253	Hardware/software co-design of an ATCA-based computation platform for data acquisition and triggering	4
7254	Increasing design changeability using dynamical partial reconfiguration	0
7255	Readout electronics and data acquisition system of the MicroBooNE experiment	0
7256	A CompactPCI-based continuous and real-time data acquisition system for EAST tokamak	0
7257	BES III time-of-flight readout system	0
7258	Structure of the updated ANKE DAQ system	0
7259	The design and implement of EAST Central Control system	1
7260	Standard industry components as I/O extension for an interlock system at PITZ, MTF and XFEL	4
7261	Management of the LHCb readout network	1
7262	Investigation of digitally sampling scintillation pulses in energy determination in PET	0
7263	An integrated data acquisition system for J-PARC hadron experiments	1
7264	Research on intellectual signal classifier system	1
7265	A design for large-area fast photo-detectors with transmission-line readout and waveform sampling	0
7266	The ALICE DAQ online databases	0
7267	Slow Control System for a NEXT-TPC prototype	0
7268	A real time coincidence system for high count-rate TOF or non-TOF PET cameras using hybrid method combining AND-logic and Time-mark technology	0
7269	Online equilibrium reconstruction for EAST plasma discharge	0
